frame nummer,x1=,y1=,x2=,y2=,time=
618,0,249,57,611,50.480015993118286
619,0,253,56,612,50.55753469467163
620,0,259,57,612,50.6349139213562
622,0,265,57,612,50.78959846496582
625,0,254,56,611,51.02167773246765
626,0,254,56,612,51.09963917732239
627,0,249,57,613,51.17550301551819
630,0,283,57,614,51.40778183937073
640,0,282,60,615,52.18059182167053
704,82,323,199,510,57.1272087097168
705,82,324,198,511,57.20442080497742
706,82,323,197,509,57.27993416786194
707,80,322,196,509,57.35797071456909
708,78,322,196,509,57.43441939353943
709,78,323,194,509,57.51133418083191
710,78,322,190,509,57.58942794799805
711,76,321,190,509,57.66707372665405
712,44,322,194,510,57.74342560768128
713,76,322,193,510,57.82094192504883
714,74,320,193,508,57.898430585861206
715,75,321,194,509,57.97531461715698
716,75,321,195,510,58.05180740356445
717,68,320,190,508,58.1303288936615
718,67,320,190,508,58.20731496810913
719,69,321,190,509,58.28360390663147
720,68,320,190,510,58.36110973358154
775,33,316,174,505,62.60882496833801
777,31,313,178,505,62.76399254798889
778,29,317,178,506,62.83987522125244
779,30,318,177,507,62.91787672042847
787,1149,332,1216,996,63.53584098815918
788,1150,332,1228,998,63.61268591880798
789,1153,332,1231,994,63.68920660018921
855,162,329,272,513,68.7874026298523
856,159,329,272,513,68.86525583267212
871,0,793,112,1014,70.02270150184631
874,164,336,274,517,70.25492072105408
875,163,336,274,517,70.33290338516235
882,0,796,114,1017,70.87229251861572
883,0,796,114,1016,70.94981265068054
884,0,795,114,1017,71.0269889831543
900,0,805,109,1015,72.26295232772827
933,127,346,266,528,74.80981516838074
970,838,243,851,506,77.66668558120728
988,123,351,261,533,79.05672550201416
990,115,350,263,532,79.21126008033752
1113,1974,634,1823,704,88.71079850196838
1200,168,351,298,533,95.4257709980011
1211,0,1062,133,1022,96.27504062652588
1212,0,1062,133,1023,96.35231399536131
1213,0,1062,133,1022,96.4306538105011
1214,0,1062,133,1023,96.50719165802002
1234,0,1043,134,1022,98.05183506011964
1236,0,1041,135,1022,98.2073576450348
1237,0,1040,136,1022,98.28399133682252
1239,0,1038,136,1022,98.43831396102904
1240,0,1037,136,1022,98.5153157711029
1241,0,1038,136,1022,98.59432339668274
1242,0,1038,136,1022,98.67110753059389
1243,0,1036,135,1022,98.74863243103027
1244,0,1036,135,1022,98.82677364349364
1245,0,1034,136,1022,98.90362739562988
1246,0,1034,135,1022,98.97913956642152
1247,0,1033,134,1022,99.05718207359314
1248,0,1033,134,1022,99.13519811630248
1249,0,1032,134,1022,99.21167254447936
1250,0,1032,134,1022,99.28884434700012
1251,0,1032,135,1022,99.3663215637207
1252,0,1031,135,1022,99.44434881210329
1253,0,1030,135,1022,99.52018809318542
1254,0,1029,135,1022,99.59902429580688
1255,0,1029,135,1021,99.67482113838196
1256,0,1027,136,1022,99.75084137916564
1257,0,1026,136,1022,99.82888054847716
1258,0,1026,136,1022,99.9051878452301
1259,0,1025,136,1022,99.98234510421752
1260,0,1025,136,1022,100.060373544693
1261,0,1024,136,1021,100.1383934020996
1262,0,1023,136,1022,100.215984582901
