frame nummer,x1=,y1=,x2=,y2=,time=
1759,1304,65,1428,940,137.42564344406128
1760,1304,66,1428,940,137.5021629333496
1760,74,129,209,355,137.5021629333496
1762,75,129,209,354,137.6571877002716
1767,639,2,790,339,138.04355359077454
1768,637,5,808,350,138.12157440185547
1769,636,10,813,360,138.19857478141785
1771,216,6,428,398,138.35338068008423
1772,215,16,428,406,138.4304716587067
1775,0,4,117,374,138.66211199760437
1776,0,3,108,380,138.74013471603394
1777,0,4,104,399,138.8171546459198
1778,0,15,115,420,138.895183801651
1779,0,27,127,429,138.97171211242676
1780,0,36,123,437,139.05075335502625
1781,0,50,155,446,139.129736661911
1782,0,61,114,455,139.20726132392883
1783,942,178,1394,1011,139.2842857837677
1783,241,103,446,479,139.2842857837677
1783,0,54,106,454,139.2842857837677
1784,0,82,112,475,139.3628273010254
1785,0,102,248,1015,139.43984818458557
1788,649,135,794,465,139.67211437225342
1789,0,117,116,540,139.7471523284912
1791,0,154,247,1012,139.90108513832092
1792,0,187,127,606,139.97861170768738
1793,0,191,138,613,140.0556242465973
1793,661,201,819,523,140.0556242465973
1794,672,221,823,542,140.13191747665405
1794,0,190,238,1010,140.13191747665405
1794,0,198,138,646,140.13191747665405
1795,0,237,161,643,140.2094271183014
1796,672,264,849,580,140.28669357299805
1796,0,257,142,671,140.28669357299805
1797,0,256,220,1011,140.36272430419922
1797,667,264,810,578,140.36272430419922
1797,0,256,130,681,140.36272430419922
1798,0,292,197,1011,140.44125652313232
1806,548,282,758,609,141.05929613113403
1811,84,205,325,606,141.44450497627258
1820,596,127,808,483,142.14227080345154
1821,600,127,809,486,142.2193033695221
1832,598,194,808,565,143.0701162815094
1833,593,200,804,572,143.146950006485
1836,44,194,325,652,143.37894678115845
1837,30,201,317,661,143.4554488658905
